sentence,mdd,t_depth,bigrams,words,letters,word_avg,numbers,symbols,if_question,punctuation,sym_hashtag,sym_shtrudel,sym_dollar,sym_ampersand,sym_percend,sym_star,sym_tilda,sym_math,sym_logic,sym_brackets,sym_num,sym_quotes,sym_slashes,NN,VB,JJ,PREPOSITION,DEF,CONJ,BN,NNP,NNT,TEMP,RB,CC,AT,QW,REL,PRP,IN,DTT,DT,MD,stopwords,result
"מסים ותשלומי חובה הם חלק מחיי היומיום שלנו, גם אם לא תמיד אנו מודעים לכך.",10.5,20,14,15,57,3.8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,4,2,2,0,0,4,0,6,2,0,0,2,4,0,0,0,0,4,1
תשלום המס הוא אחד מהחובות הבסיסיות המוטלות על האזרח.,7.17,15,8,9,43,4.778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,8,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0
כנגד חובה זו קיימות גם הזכויות של האזרח.,4.79,11,7,8,32,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,1
הכסף שכל אזרח משלם מועבר ישירות לקופת המדינה.,5.97,13,7,8,37,4.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,0,2,0,2,0,2,0,0,0,2,0,0,2,0,0,0,0
"בתמורה לאלפי השקלים שכל אזרח משלם מדי שנה בתור מסים, הוא מקבל שירותים שונים מהמדינה.",13.37,25,14,15,68,4.533,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,10,4,0,2,0,6,0,0,0,0,0,2,2,0,2,0,0,2,1
"החיים מזמנים לנו משברים מסוגים שונים, כאשר ברוב המקרים אנו מצליחים להתמודד ולצלוח את התקופות הקשות.",11.43,25,15,16,82,5.125,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,4,4,8,2,4,0,0,0,0,2,2,0,0,2,2,2,0,0,3,1
חשוב לזכור כי לאלימות פנים שונות ומגוונות והיא עלולה להתפרץ בכל משפחה.,7.34,16,11,12,58,4.833,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,0,4,2,0,2,0,0,2,0,0,0,2,0,2,0,4,1,1
"זכרו, אינכם אשמים בהתפרצות האלימות. ",4.85,9,4,5,29,5.8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"אם אתם סובלים מאלימות במשפחה, או שאתם עדים לאלימות במשפחה, אל תשמרו בבטן. ",9.73,20,12,13,58,4.462,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,8,2,0,2,2,2,0,0,4,0,0,2,4,2,0,0,0,4,1
פנו אלינו כדי שנוכל לסייע לכם בהתמודדות.,4.96,12,6,7,33,4.714,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0,2,1,0
זוגיות אלימה לא מתבטאת תמיד בפגיעה פיזית ולכן עלולה להיות קשה לזיהוי.,8.44,17,11,12,57,4.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,6,2,2,2,0,0,0,4,2,0,0,0,0,0,0,0,2,2,0
"אם אתה מזהה בהתנהגותך את הסימנים הבאים, אנא פנה לסיוע וקבלת תמיכה.",9.7,18,11,12,53,4.417,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,4,6,2,2,0,2,0,0,2,2,0,0,2,0,0,0,0,3,0
עליכם לוודא כי שמכם המלא מעודכן בשפה האנגלית ברשות האוכלוסין וההגירה.,8.99,19,10,11,58,5.273,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,4,10,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
"אם הנכם בעלי רישיון לדרגה מסוימת וקיימת הגבלה כלשהי על רישיונכם, לא ניתן להוציא רישיון לדרגה נוספת.",10.92,21,16,17,81,4.765,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,4,0,2,0,0,2,0,2,2,0,0,2,2,2,0,0,2,3,1
עליכם להגיע למשרד הרישוי בזימון תור מראש להסרת ההגבלה.,6.6,15,8,9,45,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,8,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
ההצהרה הרפואית תקפה לשלוש שנים.  ,4.16,8,4,5,26,5.2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"מטרת המבחן העיוני היא לוודא את שליטתכם בחוקי התנועה, בתפעול כלי הרכב ובכללי התנהגות בטוחה בדרך. ",13.01,27,15,16,78,4.875,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,8,10,2,0,0,10,0,0,0,2,0,0,0,0,0,0,0,2,1
המבחן העיוני מתבצע במגוון תחנות בפריסה ארצית.,5.21,10,6,7,38,5.429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
תוצאת המבחן מתקבלת מיד בסיומו.,3.29,6,4,5,25,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
באפשרותכם להחליף מורה לנהיגה ובית ספר בכל שלב.,6.4,13,7,8,38,4.75,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,6,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
עליכם לוודא כי מספר הטלפון הנייד מעודכן בבית הספר לנהיגה לצורך קבלת המסרון.,9.59,21,12,13,62,4.769,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,6,10,0,2,0,8,0,0,2,0,0,0,0,0,0,0,0,2,0
ספח תעודת הזהות המעודכן ישלח אליכם בדואר.,4.71,11,6,7,34,4.857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,2,4,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
אם מצויה בידיכם תעודת זהות רגילה תוכלו להגיש בקשה לשינוי כתובת בעמדות השירות העצמי.,8.94,19,13,14,69,4.929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,4,4,0,0,0,6,0,0,2,0,0,0,0,2,0,0,2,1,1
יש לשלם את הקנס בעמדות שירות עצמי לאזרח המוצבות בתחנות המשטרה.,8.1,18,10,11,51,4.636,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,6,6,0,2,0,4,0,0,0,2,0,2,0,0,0,0,2,3,0
חל איסור על נהיגה ברכב שרישיונו אינו בתוקף.,6.04,13,7,8,35,4.375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,4,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0
באפשרותכם להגיש בקשה להארכת תוקף רישיון הרכב לתקופה של 48 שעות בטופס דיגיטלי.,8.74,18,12,13,64,4.923,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,8,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1
ביצוע מבחן מעשי לרכב כרוך בתשלום. ,4.68,10,5,6,27,4.5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
מבחן מעשי חוזר כרוך בתשלום בנוסף.,4.68,10,5,6,27,4.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
התשלום יתעדכן באופן מיידי במערכת.,3.94,9,4,5,28,5.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
רישיון הרכב המודפס הוא רישיון רכב רשמי לכל דבר ועניין. ,7.05,13,9,10,44,4.4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2,2,0,4,0,0,0,0,0,2,0,0,2,0,0,1,0
"עם מעבר המבחן בהצלחה, תתקבל חותמת על רישיון הרכב. ",6.91,14,8,9,39,4.333,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,6,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0
מידי שנה מתרחשות במשק הישראלי אלפי תאונות עבודה.,4.79,10,7,8,40,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,4,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
עשרות מהן מסתיימות באובדן חיים של עובדים.,3.6,7,6,7,34,4.857,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0
"מינהל הבטיחות מרכז את הדיווח על אירועי בטיחות המתקבלים ממעסיקים, ממונים על בטיחות ומנהלי עבודה בבנייה ואחרים. ",12.83,25,16,17,91,5.353,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,4,6,4,6,0,6,0,0,0,2,0,2,0,4,0,0,0,3,1
"דיווח על תאונות עבודה יישלח אוטומטית לטיפול מחוז מינהל הבטיחות, האמון על האזור בו נמצא מקום העבודה.",10.88,24,16,17,81,4.765,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,2,8,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,2,1
"משרד החינוך ממונה על מוסדות החינוך ובכלל זה גנים, בתי ספר, השכלה גבוהה וחינוך בלתי פורמלי.",12.18,22,15,16,72,4.5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,4,4,2,0,6,0,2,0,0,0,0,2,2,0,0,0,2,1
"פעילות המשרד מתמקדת בחקיקה ותכנון שירותי החינוך וההשכלה, רישוי בעלי מקצוע בתחום החינוך וההוראה.",12.12,26,13,14,80,5.714,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,12,6,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
"אם נכנסתם לישראל עם אשרת עולה, יפגשו אתכם בכניסה לנמל התעופה עובדי משרד העלייה והקליטה.",11.53,24,14,15,71,4.733,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,4,8,2,0,2,8,0,0,2,2,0,0,0,2,0,0,0,3,1
סל הקליטה הוא סיוע כספי הניתן כדמי מחיה מדי חודש למשך ששת החודשים הראשונים לשהותכם בישראל.,12.79,25,15,16,74,4.625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,8,10,0,4,2,2,0,2,0,0,0,2,0,0,0,0,0,2,1
משרד העלייה והקליטה ידאג להסיע אתכם מנמל תעופה למקום המגורים הראשון שלכם בישראל.,11.08,22,12,13,67,5.154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,4,10,2,0,0,4,0,0,0,2,0,2,0,2,0,0,0,2,0
הגורם הראשון והעיקרי שיסייע לכם במשרד העלייה והקליטה הוא יועץ הקליטה האישי.,12.21,24,11,12,63,5.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,2,14,4,0,0,4,0,0,0,0,0,2,0,2,0,0,0,2,1
"זכרו לקבוע מראש פגישה עם יועץ הקליטה האישי שלכם להיכרות, אימות הפרטים האישיים, הסבר על הסיוע הכספי והכוונה לצעדים הבאים שעליכם לעשות.",17.29,39,21,22,109,4.955,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,8,4,18,2,0,0,4,0,2,0,0,0,2,0,8,0,0,0,3,1
יש להביא לפגישה עם היועץ את פרטי חשבון הבנק שפתחתם ותעודת עולה או תעודת זכאות.,8.95,19,14,15,63,4.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,4,2,0,0,8,0,0,2,2,0,2,0,2,0,0,2,4,0
האזור האישי מאפשר לעולים ולתושבים חוזרים לקבל מידע אישי על מגוון הסיועים והתשלומים שקיבלו או שבאפשרותם לקבל ממשרד העלייה והקליטה.,17.34,36,19,20,109,5.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,6,8,14,6,2,0,4,0,0,2,0,0,4,0,2,0,0,0,2,1
הסיוע כפוף לעמידה בתנאי זכאות.,4.24,8,4,5,25,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
הסיוע לעולים ממשרד העלייה והקליטה ניתן בעיקר בשנה הראשונה לאחר העלייה.,10.83,22,10,11,59,5.364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,6,14,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1
סל הקליטה הינו סיוע כספי המיועד לעזור לעולה בתקופת ההתארגנות הראשונה בארץ.,9.73,21,11,12,62,5.167,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,6,10,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1
"הסיוע ניתן כדמי מחיה בתקופת הלימודים באולפן, במשך שישה חודשים.",6.7,17,9,10,51,5.1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,6,6,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0
סל הקליטה ניתן לעולים שנמצאו זכאים לכך על פי נוהל המשרד.,7.77,17,10,11,45,4.091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,6,0,0,0,6,0,0,0,0,0,2,2,2,0,0,0,1,0
"עולים שאינם יכולים לעבוד ועולים שעובדים אך מרוויחים פחות מסכום מסוים, עשויים להיות זכאים לסיוע בהבטחת הכנסה עד תום השנה הראשונה לעלייה.",16.96,35,21,22,112,5.091,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,10,8,2,6,0,2,0,4,2,0,0,4,0,2,0,0,2,4,1
"גובה הסיוע משתנה בהתאם להרכב המשפחה, לגיל ולוותק בארץ.",8.49,19,8,9,44,4.889,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,8,8,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
הסיוע ניתן באופן אוטומטי ויופקד ישירות לחשבון הבנק שלכם.,7.11,14,8,9,47,5.222,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,4,4,2,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0
במקרה של מצוקה זמנית ניתן לפנות אל יועץ הקליטה במרחב או בסניף של המשרד ולבקש סיוע כספי מיוחד מקרן מנהל המחוז.,15.33,31,20,21,88,4.19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,8,10,2,0,0,6,0,0,2,0,0,0,0,2,0,0,2,4,1
"עולים חדשים ותושבים חוזרים ותיקים יכולים לבחור שהשנה הראשונה בארץ תיחשב שנת הסתגלות, שבה לא ייחשבו תושבי ישראל לעניין פקודת מס הכנסה.",14.73,30,21,22,110,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,6,2,6,2,0,2,6,0,4,0,0,0,4,0,2,0,0,2,2,1
סל הקליטה הניתן לעולים בחודשים הראשונים בישראל כולל בתוכו גם סיוע בשכר דירה.,11.13,22,12,13,63,4.846,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,8,0,4,2,4,0,2,0,0,0,2,0,2,0,0,0,1,1
"משרד העלייה והקליטה פועל בכמה דרכים לשילוב העולים בשוק העבודה המקומי, תוך התחשבות בהשכלתם ובניסיון בעבודה שצברו עם השנים.",17.15,37,18,19,101,5.316,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,2,12,16,4,0,0,6,0,0,0,0,0,2,0,4,2,0,0,1,1
"התוכניות משתנות בהתאם למקצוע העולה, לנתוניו האישיים ולדרישות המקצוע בארץ.",11.44,22,9,10,62,6.2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,10,10,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
על המעוניינים לפנות ליועץ האישי במרחב משרד העלייה והקליטה שבמקום מגוריהם.,11.31,23,10,11,62,5.636,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,8,10,2,2,0,4,0,0,0,0,0,2,0,2,0,0,0,1,1
לפני תחילת הקורס יש לעבור בחינת רמת ידע על ידי משרד החינוך לצורך שיבוץ לכיתה הנכונה.,10.71,23,15,16,68,4.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,6,8,0,0,0,12,0,0,0,0,0,0,0,4,0,0,2,3,1
הקורסים נפתחים ברחבי הארץ לפי דרישה.,3.84,8,5,6,30,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"על פי החוק בישראל, כדי לעסוק במקצועות מסוימים חייבים לקבל רישיון ישראלי.",7.28,15,11,12,59,4.917,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2,0,0,2,2,0,0,0,0,0,0,0,4,0,0,2,1,0
במקרים רבים כולל התהליך בחינת רישוי.,4.04,8,5,6,30,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
עולים החייבים לעבור בחינות רישוי יכולים להשתתף בקורסי הכנה.,5.29,10,8,9,50,5.556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,4,1,0
משרד העלייה והקליטה משתתף בחלק מההוצאות עבור תרגומים נוטריונים הנדרשים על ידי גורמים ממשלתיים לצורך הסדרת רישוי מקצועי בישראל.,13.58,29,18,19,107,5.632,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,8,8,2,2,2,8,0,0,0,0,0,2,0,4,0,0,0,1,1
"המשרד משתתף בעלות קורסי הכשרה מקצועית, לימוד בסיסי ביישומי מחשב, לימוד השפה האנגלית לצורך עבודה, הכנה למבחני מיון למקום עבודה עתידי ועוד.",18.17,33,21,22,112,5.091,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,10,6,2,2,0,14,0,2,0,0,0,0,0,0,0,0,0,0,1
"עולים שאינם יכולים לעבוד ועולים שעובדים אך מרוויחים פחות מסכום מסוים, עשויים להיות זכאים לסיוע בהבטחת הכנסה עד תום השנה הראשונה לעלייה.",16.96,35,21,22,112,5.091,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,4,10,8,2,6,0,2,0,4,2,0,0,4,0,2,0,0,2,4,1
"משרד העלייה והקליטה עשוי להשתתף, לתקופה מוגבלת, במימון העסקתו של עולה, עד לסכום מסוים ממשכורתו, אם הסיוע יקדם את קליטתו של העולה בעבודה.",16.45,38,22,23,109,4.739,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,4,10,10,2,0,0,4,0,0,2,2,0,0,0,2,0,0,2,5,1
"המחלקה ללימוד מבוגרים במשרד החינוך, עם משרד העלייה והקליטה מקיימת ברחבי הארץ אולפנים ללימוד השפה העברית.",13.81,29,15,16,87,5.438,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,8,14,2,2,0,10,0,0,0,0,0,0,0,2,0,0,0,1,1
נוסף על אולפני העברית של משרד החינוך קיימים אולפני עברית בשוק הפרטי.,7.65,17,11,12,56,4.667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,2,8,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,2,1
עולים המתחילים את לימודיהם באולפן בתום שנת העלייה הראשונה יהיו זכאים לפטור משכר לימוד בלבד ויבדקו את זכאותם במוסד לביטוח לאומי .,15.59,31,21,21,106,5.048,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,8,10,8,2,2,0,4,0,2,0,4,0,2,0,0,0,0,0,2,1
עולה שאינו מקבל סל קליטה עשוי לקבל השתתפות בהוצאות נסיעה אם האולפן נמצא מחוץ ליישוב המגורים ואין אולפן בסביבה הקרובה.,15.49,31,19,20,97,4.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,6,8,10,2,4,0,2,0,0,2,0,0,2,0,0,0,0,2,2,1
תלמידים עולים זכאים לסיוע במימון חלק מהוצאות החינוך.,5.83,13,7,8,44,5.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,6,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
הסיוע הכספי מועבר למוסדות החינוך עבור המשפחות באמצעות הרשויות המקומיות.,8.16,17,9,10,61,6.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,2,12,0,2,0,2,0,0,0,0,0,0,0,4,0,0,0,1,1
המוסד לביטוח לאומי משלם מענק לימודים לזכאים בתחילת כל שנת לימודים.,7.49,16,10,11,55,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,8,4,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,1,0
"עולים חדשים זכאים הנמצאים בארץ יותר משנה ופחות משנתיים, יכולים להגיש תביעה למענק לימודים עבור ילדיהם.",11.17,22,15,16,84,5.25,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,4,6,2,2,2,0,2,0,2,0,0,0,2,0,2,2,0,2,2,1
"כל תלמיד עולה זכאי ללמוד את השפה העברית ולהשלים פערים במקצועות הלימוד, ולשם כך הוא מקבל שעות ייחודיות במהלך יום הלימודים.",15.02,30,20,21,99,4.714,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,4,8,4,4,0,6,0,0,0,2,0,0,4,2,2,0,2,4,1
"מספר השעות משתנה בהתאם לתאריך העלייה, שלב החינוך, ארץ המוצא ולפי מספר התלמידים העולים הרשומים בבית הספר. ",16.21,31,16,17,85,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,6,16,2,0,0,10,0,0,0,0,0,0,0,2,2,0,0,0,1
תלמידים עולים חדשים או תושבים חוזרים נדרשים להיבחן בבחינות הבגרות ככל התלמידים במערכת החינוך בישראל.,9.73,20,14,15,85,5.667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,6,6,6,0,0,2,4,0,0,4,0,0,0,0,0,0,0,0,1,1
"תלמידים עולים זכאים להיבחן בבחינות הבגרות בתנאי היבחנות ייחודיים כגון תוספת זמן, תוספת ניקוד, התעלמות משגיאות כתיב ועוד.",11.74,24,17,18,100,5.556,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,4,6,2,2,2,0,10,0,2,0,0,0,0,0,2,0,0,0,0,1
הזכאות וסוגי ההתאמות נקבעים על פי תנאי זכאות מסוימים.,5.81,10,8,9,44,4.889,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,4,2,2,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0
ניתן להירשם לאחת מקופות החולים לפי בחירתכם האישית כבר עם הגעתכם למשרד העלייה והקליטה בנמל התעופה בן גוריון.,12.8,27,17,18,89,4.944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,8,10,2,2,2,8,0,2,0,0,0,0,0,4,0,0,2,1,1
ניתן להירשם לקופת חולים גם במועד מאוחר יותר בבנק הדואר או באתר האינטרנט של המוסד לביטוח לאומי.,11,24,16,17,77,4.529,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,10,6,0,2,0,6,0,4,2,0,0,0,0,0,0,0,2,4,1
האחריות על השלמת הרישום לקופת החולים היא על העולה.,7.79,14,8,9,41,4.556,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,8,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,3,0
לאחר הרישום יש לגשת לקופה ולהוציא כרטיס חבר זמני.,6.47,11,8,9,40,4.444,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,4,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0
"עולים חדשים שאין להם הכנסה או שהכנסתם נמוכה מהסכום שקבע המוסד לביטוח לאומי, עשויים להיות פטורים מתשלום דמי ביטוח לאומי ולפטור מתשלום דמי ביטוח בריאות.",19.45,37,24,25,124,4.96,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,10,10,6,2,4,0,6,0,0,2,0,0,6,0,2,0,0,0,3,1
"אתרי האינטרנט של ארגוני הבריאות צריכים להנגיש מידע חיוני בשפות ערבית, רוסית ואנגלית, נוסף על עברית.",9.96,22,15,16,81,5.062,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,4,4,2,0,0,4,0,0,0,0,0,0,0,2,0,0,2,2,1
על כלל המוסדות במערכת הבריאות להיערך לאספקת שירותי תרגום זמינים במהלך טיפול או ייעוץ רפואי.,9.86,20,14,15,76,5.067,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,6,6,0,0,0,8,0,0,2,0,0,0,0,2,0,0,0,3,1
משרד העלייה והקליטה מסייע לעולים בזיהוי צורכיהם ובמיצוי זכויותיהם מול הרשויות השונות.,11.34,23,11,12,73,6.083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,6,12,4,2,0,4,0,0,0,0,0,0,0,2,0,0,0,1,1
במקרה של מצוקה זמנית ניתן לפנות אל יועץ הקליטה במרחב או בסניף של המשרד ולבקש סיוע כספי מיוחד מקרן מנהל המחוז.,15.33,31,20,21,88,4.19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,8,10,2,0,0,6,0,0,2,0,0,0,0,2,0,0,2,4,0
"המענה ניתן בשפות עברית, רוסית, ערבית ואמהרית.",4.81,11,6,7,36,5.143,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"מדענים עולים ומדענים תושבים חוזרים העונים לקריטריונים, זכאים לקבל ייעוץ, הכוונה, ליווי מקצועי וסיוע תעסוקתי מהמרכז לקליטה במדע.",16.78,33,17,18,106,5.889,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,8,8,8,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
לצורך הרישום יש למלא את הטופס בקשה להכרה כמדען באופן מקוון או להעביר את המסמכים באמצעות הדואר האלקטרוני.,13.22,28,17,18,86,4.778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,4,10,10,0,0,0,2,0,0,2,4,0,0,0,2,0,0,2,5,1
